"","sample","nclones","rep","nreads","clusters","clusters_eff","cluster_size_mean","cluster_size_std","cluster_gini","cluster_entropy","cluster_inverse_simpson","occupancy_top_cluster","occupancy_big_clusters","alpha_ratio_clusters","pct_clusters_SA1","pct_clusters_SA2","pct_clusters_SG1","pct_clusters_SG2","pct_clusters_SG3","pct_clusters_SG4","pct_clusters_SM","pct_templated_inserts","pct_inversions","pct_duplications","duplication_size","homology_score_fw","homology_score_rv","donor_score_S","donor_score_W","donor_score_WGCW","donor_score_GAGCT","donor_score_GGGST","donor_complexity","acceptor_score_S","acceptor_score_W","acceptor_score_WGCW","acceptor_score_GAGCT","acceptor_score_GGGST","acceptor_complexity","homology","untemplated_inserts","pct_blunt","read_length_mean","read_length_std","GC_content_mean","GC_content_std","read_length_SA_mean","read_length_SG_mean","read_length_SA_std","read_length_SG_std","pct_direct_switch","pct_sequential_switch","pct_intraswitch_deletion","intraswitch_size_mean","intraswitch_size_std","break_dispersion_SM","break_dispersion_SA","break_dispersion_SG","pct_breaks_SM_SM","pct_breaks_SM_SG","pct_breaks_SG_SG","pct_breaks_SM_SA","pct_breaks_SG_SA","pct_breaks_SA_SA","homology_score_fw_SM_SA","homology_score_rv_SM_SA","homology_score_fw_SM_SG","homology_score_rv_SM_SG","donor_score_GAGCT_SM_SG","donor_score_GGGST_SM_SA","donor_score_GGGST_SM_SG","donor_score_S_SM_SA","donor_score_S_SM_SG","donor_score_W_SM_SA","donor_score_W_SM_SG","donor_score_WGCW_SM_SA","donor_score_WGCW_SM_SG","donor_score_GAGCT_SM_SA","donor_complexity_SM_SG","donor_complexity_SM_SA","acceptor_score_GAGCT_SM_SA","acceptor_score_GAGCT_SM_SG","acceptor_score_GGGST_SM_SA","acceptor_score_GGGST_SM_SG","acceptor_score_S_SM_SA","acceptor_score_WGCW_SM_SG","acceptor_score_S_SM_SG","acceptor_score_W_SM_SA","acceptor_score_W_SM_SG","acceptor_score_WGCW_SM_SA","acceptor_complexity_SM_SA","acceptor_complexity_SM_SG","homology_SA","homology_SG","untemplated_inserts_SA","untemplated_inserts_SG","pct_blunt_SA","pct_blunt_SG","clusters_raw","clusters_eff_raw","cluster_size_mean_raw","cluster_size_std_raw","cluster_gini_raw","cluster_entropy_raw","cluster_inverse_simpson_raw","occupancy_top_cluster_raw","occupancy_big_clusters_raw","somatic_variants","frac_variants_transitions","num_variants"
"26","mix_n1000_s2_20k",1000,"2","20k",574,465.344524397712,0.0017432439692655,0.0009599153262883,0.262803688487302,0.979677534085297,440.652868496764,0.0066385669125394,0,0.65203426124197,35.0107066381156,30.1927194860814,18.9507494646681,9.63597430406852,5.24625267665952,0.85653104925053,0.10706638115631,0,0,0,1683,0.179050892240622,0.0261503161653474,0.0018814626777339,0.0022260078534869,0.0029264129389899,0.0004318537871689,0.0001234094972878,0.0016472927073265,0.0020257196299416,0.0019509619565848,0.0027137509768791,0.0022237752107019,0.0007392512614552,0.0016671129512234,3.00938539553931,0.971784505220555,1.9271948608137,1745.82226980728,482.359218787671,0.593224332789288,0.0257936010993606,1659.67980295567,1906.56481481481,479.134085811578,446.077415494054,73.1490363652219,5.41554024592308,21.435423388855,761.379666222699,612.911834788776,649.484454380283,1753.02601001095,2235.39712216812,12.9589256126275,27.156187320136,1.80518008197436,45.9928490450859,2.51155489665997,9.57530304351617,0.227711565709703,0.0150227665196135,0.0639421318164244,0.0469440195252238,0.0028667432594412,0,0,0.0098066093895919,0.0098066093895919,0.01031606832112,0.01031606832112,0.0112590897353708,0.0112590897353708,0.0028667432594412,0.0090713967960458,0.0090713967960458,0.0023049301242236,0.0082943067457278,0.0009057971014492,0.003275336151655,0.007092722422123,0.005493872604933,0.0040705235319303,0.0072433417548005,0.0038587157113803,0.0096396609489289,0.0063664317829195,0.0038326269960586,3.66642211885441,1.77057621752416,1.15180175611561,0.632371174585604,1.14942528735632,3.39506172839506,934,1038.781312504,0.0010706638115631,0.0004012666882541,0.183219093553928,0.99117373751828,819.074096499702,0.0046743864867736,0,1,1,1
"27","mix_n2500_s1_20k",2500,"1","20k",742.6,599.443279477145,0.0013468393486489,0.0005980594333935,0.175691031650838,0.987945713348988,620.320348252597,0.0048472075869335,0,0.661089866156788,36.0898661567878,30.019120458891,18.8814531548757,9.08221797323135,4.97131931166348,0.62141491395793,0.33460803059273,0,0,0,1638,0.177904313533778,0.026754175178486,0.0018737006481658,0.0022408072399404,0.0028193544191861,0.0005040104385787,7.02873371729576e-05,0.0016721216232859,0.0020282342251484,0.0019461675318905,0.0027220448902874,0.0021132680651696,0.0006253364141055,0.0016433897320322,3.00454430431574,0.797843382289139,2.39005736137667,1739.08317399618,515.374580926592,0.592684226089209,0.0252199510614461,1662.08893709328,1890.44729344729,521.835604122703,468.11625828164,74.3252891617878,4.74796515778951,20.9267456804227,768.35604624677,614.994029221744,633.4177288101,1732.36511445252,2165.06659535733,12.8230758246466,26.4172497501071,2.17763815507639,47.9080394116807,2.39183207196915,8.28216478652006,0.219593064448472,0.0175420991969942,0.0620752888535189,0.0474447172823348,0.00307046103683,0,0,0.0097639715055806,0.0097639715055806,0.0103857536299729,0.0103857536299729,0.0108538299004138,0.0108538299004138,0.00307046103683,0.0091929767767684,0.0091929767767684,0.0020754821174989,0.0078494950803738,0.0004470379470379,0.0030271531336872,0.00710168804735,0.0055496125262012,0.0040555748227803,0.0072253720252684,0.0038886634136611,0.0096952328595222,0.0062557516586499,0.0038181550555515,3.59784821107145,1.83661404939694,0.741924477306565,0.91075477356574,1.44613159797541,4.27350427350427,2092,2147.46187118955,0.0004780114722753,0.0002658105079268,0.256566877486648,0.984350180686072,1598.07834249555,0.0033303377914045,0,1,1,1
"28","mix_n2500_s2_20k",2500,"2","20k",740,599.198145596831,0.0013516337627209,0.0006004262734359,0.176574938965324,0.987939391611305,618.115463501154,0.0053740779768176,0,0.656723484848485,34.7064393939394,30.9659090909091,18.7026515151515,9.42234848484848,5.25568181818181,0.75757575757575,0.18939393939393,0,0,0,1639,0.178166761273023,0.0266856593197094,0.0018750215936805,0.0022382886740184,0.0028653000199488,0.0004448131488089,0.0001439923720525,0.0016608275513357,0.0020262452385134,0.0019499598109077,0.0026969410474546,0.0020207854057079,0.0007708193588465,0.0016565447116919,3.01554047930895,0.749238046791666,3.03030303030303,1740.22301136364,486.31674775655,0.592995531315184,0.0253991651923817,1659.09084354722,1894.80027739251,481.302599390486,458.112283627567,72.9681457975689,5.75699249163328,21.2748617107978,769.374004384584,602.491138222816,628.810132021809,1772.29225646387,2275.64605330682,12.8752015814389,26.391995699596,1.94905408451681,46.5761500979729,2.60105082453311,9.60654771194229,0.226050521666064,0.0155484902363933,0.0646093059187678,0.0470804478225648,0.0027106206179027,0,0,0.0097631981079869,0.0097631981079869,0.010387017633838,0.010387017633838,0.0109785257357472,0.0109785257357472,0.0027106206179027,0.0091591019856615,0.0091591019856615,0.0017045293400266,0.0076014202734942,0.0010091985970485,0.0034054556484027,0.0070929743201083,0.0054690495208056,0.0040546041205624,0.0072428368777228,0.0038906080833132,0.0096863429185069,0.0063219424759951,0.0038268160761372,3.68221077962904,1.73507467777953,0.821202093021568,0.611207132388519,1.80245133381398,5.40915395284327,2112,2198.23728305366,0.0004734848484848,0.0002352016773608,0.251287721144861,0.986085652431321,1694.15429877784,0.0020275317468786,0,0,0,0
"29","mix_n10000_s1_20k",10000,"1","20k",836.9,680.962688770083,0.0011950002438538,0.0004137421824862,0.105759260051769,0.993090508882281,747.339315798402,0.0042149631190726,0,0.681498417164967,35.4379176925783,32.7119240239184,17.0418571931059,8.61765740415054,5.01231093914878,0.84417868448821,0.33415406260991,0,0,0,1646,0.183607928533808,0.025654606286886,0.0018722286674543,0.0022436137754232,0.0028358096714206,0.0004563795245293,0.0001136825179717,0.0016744473689969,0.0020277621995743,0.0019470675141471,0.0027245994567557,0.0018215121116354,0.0006151661349284,0.0016249189150108,2.88816465080181,1.03692518456709,5.53992261695392,1669.87442842068,508.345459590175,0.589135378245812,0.0256531003650155,1610.80929032258,1799.64955357143,515.633046330943,467.454188645201,70.7905466429306,5.70500806573706,23.5044452913323,762.220384143912,622.017628125692,678.273281688819,1783.38569290167,2261.19940030351,14.7386335753925,23.8850227876649,2.01721734681625,46.9055238552657,2.3471555878069,10.1064468470538,0.218639310314737,0.0168926120268565,0.0641201844824906,0.0476762313286531,0.0031151986838299,0,0,0.0097452809251926,0.0097452809251926,0.0104163006164659,0.0104163006164659,0.0108531758978246,0.0108531758978246,0.0031151986838299,0.0092569587156292,0.0092569587156292,0.0022349449168029,0.0073780054327216,0.00051346063616,0.0032241513698771,0.0071222779116277,0.0054345947211681,0.004048009501216,0.0071841039281966,0.0039038195047718,0.0097483892487908,0.0062275989226825,0.0038372698749099,3.49264069526546,1.68758714696303,1.20749430560731,0.706367732021799,3.84516129032258,9.15178571428571,5686,5033.16514965169,0.0001758705592683,0.0001404907772678,0.375280320056309,0.971634838427956,3471.26825231048,0.0018114011720831,0,0,0,0
"30","mix_n10000_s2_20k",10000,"2","20k",837.5,690.420780066927,0.001194080395208,0.0004124201858295,0.105231765572423,0.993130906301644,748.198610247012,0.0043203371970495,0,0.675426136363636,35.9375,31.6051136363636,17.2407670454545,8.984375,5.13139204545454,0.83451704545454,0.26633522727272,0,0,0,1699,0.182166996270132,0.0254652305016218,0.0018684449286449,0.0022508279985062,0.0028064804823821,0.0004198836349555,8.2003684285107e-05,0.0016764878139256,0.0020254823111819,0.0019514144377313,0.002704904229591,0.0018314587210796,0.0006822749448369,0.0016356008795277,2.85591021480809,1.04029664362151,5.77059659090909,1665.56072443182,503.075591029635,0.589412005144022,0.0254956207377419,1600.4198212408,1803.75344732488,506.131046583635,467.396505111074,71.5204761229985,5.47116338387416,23.0083604931274,760.993189716609,615.180770079121,654.201578101831,1769.36640519133,2244.69336921463,14.1320674507581,24.2057531528978,1.938500779368,47.3147229701006,1.9512540739691,10.4577015729063,0.219106958823227,0.0162972284206401,0.0638858228319179,0.0478473758176989,0.0029934927068685,0,0,0.0097121256394117,0.0097121256394117,0.0104704880224155,0.0104704880224155,0.0107402665003354,0.0107402665003354,0.0029934927068685,0.0093072418414244,0.0093072418414244,0.0021197085885084,0.0073904679436846,0.0007732635903315,0.0033686180903564,0.0071067023445752,0.0054336409416384,0.004044851470224,0.007215321910229,0.0039101461896377,0.0096663526545473,0.006295690073397,0.0038305892682867,3.46345001839395,1.70197092217269,1.15930857389736,0.816468669466586,4.62670872765509,8.16326530612244,5632,4989.47879712696,0.0001775568181818,0.0001409773418403,0.375523090592297,0.97160183099728,3454.58044482397,0.001377994488022,0,0,0,0
"31","mix_n25000_s1_20k",25000,"1","20k",861.7,722.431082010313,0.001160605338938,0.0003716492484768,0.0847872013439711,0.994316286260455,781.46885905382,0.0045310853530031,0,0.674895087632683,36.2009380399901,31.2885707232782,16.9711182424093,8.87435201184892,5.59121204640829,0.81461367563564,0.25919526042952,0,0,0,1597.5,0.18132419369974,0.0260080330396579,0.0018609667360086,0.0022650862104631,0.0027916220627958,0.0004970899233346,5.81139385401075e-05,0.0016949529616694,0.0020276677212093,0.0019472476502601,0.0026989170388535,0.00181544794418,0.0005851450262826,0.0016313375102283,2.71501989333745,0.95660972731868,6.91187361145396,1653.13293014071,520.744204259006,0.59022931945446,0.0256273452640007,1597.19952450622,1771.66322234979,532.456580842591,474.440573196972,71.0574975785859,5.34472131724927,23.5977811041648,726.951554726368,591.485123058748,638.49179414491,1760.49946684489,2250.29791354691,14.2907457955446,24.4871004666725,1.87549528924892,46.5703971119134,2.12203927093422,10.6542220656864,0.213909820418789,0.0175769582501601,0.063286758954198,0.0469522953635212,0.0031785333549493,0,0,0.0096660964273315,0.0096660964273315,0.0105457159549091,0.0105457159549091,0.0106434129416719,0.0106434129416719,0.0031785333549493,0.0094057856533553,0.0094057856533553,0.0021533751416177,0.0072816499846715,0.0005466925103126,0.002976075767825,0.0071086434048031,0.005406925632723,0.0040497972319727,0.0072114314590426,0.0039002380297479,0.0096035208123399,0.0062827210928767,0.0038292009671387,3.29587562056665,1.66730394478616,1.06928690201145,0.754846962912047,5.23043160204828,10.4477611940298,8102,6778.37577192159,0.0001234263144902,0.0001125656467176,0.391527781859064,0.968142037578742,4423.32480705623,0.0018419113777497,0,0,0,0
"32","mix_n25000_s2_20k",25000,"2","20k",866.1,709.267892256949,0.0011546663513932,0.0003499851635477,0.0805784136746526,0.99480233628665,793.140337759374,0.004004214963119,0,0.674557687515574,36.4565163219537,30.9992524296038,16.2596561176177,9.10789932718664,6.06777971592324,0.76002990281584,0.34886618489907,0,0,0,1666,0.180675316429671,0.0255904031922211,0.001860812819311,0.0022653796740051,0.0027982025414792,0.0004303017267598,8.35594543359477e-05,0.0016923049563431,0.0020236534662227,0.001954901384422,0.0026949773679418,0.0018077024559645,0.0006408067591876,0.0016373368191047,2.76057103965398,0.93860431520278,6.22975330176925,1653.61724395714,507.007679147817,0.589922776689749,0.025299014251743,1595.6710380495,1778.57159442724,511.712746392551,473.306160592088,71.206928595324,4.89759506374753,23.8954763409285,715.887681091788,575.956017558532,642.738728990178,1751.03880063955,2274.47729947092,14.4994981972271,24.2025052968071,1.74106976917072,47.0044232985169,2.0339739062558,10.5185295320225,0.213054974481243,0.0171113727378551,0.0639602809123688,0.0471866469022262,0.0030591297652917,0,0,0.0096772537865462,0.0096772537865462,0.0105274809031261,0.0105274809031261,0.0106910890412217,0.0106910890412217,0.0030591297652917,0.0093922148859045,0.0093922148859045,0.0019948754504629,0.0073619927818538,0.0005153278616407,0.0033655730435525,0.0071085324548505,0.0054343270877775,0.0040332825069928,0.0072116538351278,0.0039333230314015,0.0095580206069669,0.0062925304625948,0.0038482595245578,3.34355594905909,1.70364690495823,1.18725562668173,0.496108032932721,4.98707055781307,8.90092879256966,8026,6819.99687364214,0.0001245950660353,0.0001073513563681,0.384892937728464,0.969900455047093,4606.64580282124,0.0011618081960287,0,0,0,0
"33","mix_n10_s1_50k",10,"1","50k",11.4,11.400699339147,0.0883549783549783,0.0271130918997051,0.157718932602249,0.972157152048705,10.2780586169968,0.116989300406959,0.999048625792812,0.833333333333333,25,58.3333333333333,8.33333333333333,0,8.33333333333333,0,0,0,0,5.88235294117662,1646,0.283470044218517,0.0155898289629557,0.0019450198995541,0.0021048271907001,0.0034172998261674,3.22858372793809e-06,0,0.0013974959447155,0.0019862077411849,0.0020262968552852,0.002515345488867,0.0006189331930644,5.86734693877565e-06,0.0014840237355186,3.93149982571969,0.911385311691767,0,1809,500.965234988084,0.588678587576264,0.0254408915164893,1792.6,1891,544.258614998422,129,74.9999999999998,12.4999999999998,12.5000000000004,393.749284882938,75.0253136833808,282.900613702615,1706.81238843303,2149.88896920627,12.5000000000004,12.5000000000001,0,62.4999999999997,0,12.4999999999998,0.357678689224331,0.0070510249512484,0.103118870035701,0.0644074853228233,6.21118012422373e-05,0,0,0.0102784816319336,0.0102784816319336,0.0095448630019714,0.0095448630019714,0.0127972687008248,0.0127972687008248,6.21118012422373e-05,0.0077841012875889,0.0077841012875889,0,0.00568293204541,0,7.33418367346951e-05,0.0071044636178154,0.0076819914779098,0.0041381988243663,0.0072198089720179,0.0037231374825644,0.0086866051381765,0.006117248487505,0.0038238190661394,4.40330278750637,1.57248501678625,0.989898646278648,0.518818638757359,0,0,12,14.1156991762429,0.0833333333333333,0.0313196388115481,0.179142306366393,0.966316647465946,10.6243448454914,0.107663732877435,1,1,1,1
"34","mix_n10_s2_50k",10,"2","50k",13.6,11.4866978307206,0.0742706313294548,0.0422295113244777,0.3056346922348,0.914427503526048,10.1210741726402,0.119111353809238,0.986489065319132,0.857142857142857,35.7142857142857,50,7.14285714285714,0,0,7.14285714285714,0,0,0,0,1734,0.198630734022671,0.0221171426409106,0.0018359138789298,0.0023128529588919,0.0030936228838615,0.0009404184209601,0,0.0018229727751075,0.0019913079400142,0.0020165726184986,0.0025740695340459,0.001367785052765,0.0009498226051697,0.0015342772682917,2.09689047059327,8.92214568353475,7.14285714285714,1649,364.767832228352,0.586574584122926,0.0216952445148136,1604.58333333333,1915.5,376.059272441046,2.5,66.4875823618859,4.74911302584863,28.7633046122654,276.076889847715,156.227595045419,322.74289054789,1667.87041213061,2081.16070987053,0,14.2473390775466,0,52.2402432843393,4.74911302584863,28.7633046122654,0.191221685244333,0.0242904889198098,0.0439394191174491,0.0386930801761495,0,0,0,0.0093972026276183,0.0093972026276183,0.0109851830606574,0.0109851830606574,0.0125816537004447,0.0125816537004447,0,0.0103728671797023,0.0103728671797023,0,0.0110185080859145,0,0.0104166666666661,0.0069573572389157,0.0050971663658417,0.0040352801613966,0.0075146530876668,0.0039293210029493,0.0092324292058713,0.0063220115552221,0.0039588929388825,2.24624651977714,1.20075417549003,10.3702257683633,0.233665174563272,8.33333333333333,0,14,14.4550119440532,0.0714285714285714,0.0449014569606121,0.310837966579362,0.906383555673692,10.2418718078229,0.110946713841535,0.978042242950574,4,1,4
"35","mix_n25_s1_50k",25,"1","50k",24.8,24.7028035483466,0.0403589743589743,0.0069769548504656,0.0954173145583535,0.994810790053713,24.0268622527085,0.056539004549792,0.998201717295104,0.75,41.6666666666667,33.3333333333333,8.33333333333333,12.5,4.16666666666666,0,0,0,0,0,1233,0.194567856726955,0.0191986867181999,0.0019408680796735,0.0021127432114211,0.0030395994062218,0.0003115229286086,0.0006249999999999,0.0015250911846227,0.0019669071525995,0.0020630961056295,0.0025984053828571,0.0009338650203894,3.12795748839545e-06,0.0017409339796326,2.60577253191703,0.61665826308164,0,1659,488.854017064399,0.585644505277502,0.0236483096646932,1629.11111111111,1748.66666666667,546.066732683112,225.00271603299,74.9999999999999,6.25000000000005,18.75,524.952854903086,347.170546607665,286.168055627128,1684.68851480761,2025.0452458005,6.25000000000006,21.8750000000001,3.12499999999994,53.1249999999999,3.12500000000009,12.5,0.252513331763028,0.015078133066008,0.0855047528330032,0.0364521809901248,4.38596491228072e-05,0,0,0.0100843943908134,0.0100843943908134,0.0098620698628538,0.0098620698628538,0.0113437043668666,0.0113437043668666,4.38596491228072e-05,0.008284943954228,0.008284943954228,0,0.004287289411788,0,1.95497343024716e-05,0.0069410407249804,0.0063124921208058,0.0039733711275549,0.0075473561434941,0.0040533473182236,0.009142546209246,0.0070370692711791,0.00395974230849,2.85360909062097,1.86226285580522,0.673722301157479,0.445466148854125,0,0,24,30.4955843176829,0.0416666666666666,0.0030023634833128,0.0332560317045554,0.999170862065496,23.8811713288131,0.0450526957582092,1,2,1,2
"36","mix_n25_s2_50k",25,"2","50k",24,24.6139293065763,0.041695652173913,0.0079566196034237,0.103170082638423,0.993996577292485,23.1386511198908,0.0594743691416825,0.999046610169492,0.652173913043478,52.1739130434783,13.0434782608696,13.0434782608696,17.3913043478261,0,4.34782608695652,0,0,0,0,1535,0.138506175711293,0.0264408021629974,0.001808657426261,0.0023648211680903,0.0026627020175926,0.0009279261462575,0,0.001865870878685,0.002027339591616,0.0019478732748619,0.0025147408180321,0.0018166172871613,0.0006258089594248,0.0017122089397037,2.45023644147926,0.542995457137097,8.69565217391304,1704.60869565217,472.764095886276,0.596704237789434,0.0248834248383629,1545.33333333333,2003.25,457.186711190175,337.512499768527,71.8495319304582,9.3716780778859,18.778789991656,533.407703564189,234.295185993803,428.824301214887,1238.46753939227,1678.30058005378,6.24778538525723,21.8672488484002,0,49.982283082058,9.3716780778859,12.5310046063987,0.179246016823641,0.0228483625386152,0.0418585176990159,0.040327808630228,0.0066674690828655,0,0,0.0092711440672171,0.0092711440672171,0.0111912071145902,0.0111912071145902,0.0096977026136325,0.0096977026136325,0.0066674690828655,0.0105249130679871,0.0105249130679871,0,0.0074158942409782,0,0.0034779488119235,0.0071054064140997,0.0051164805672889,0.0040241004200535,0.0072179193331133,0.0039517180916851,0.0088329695161627,0.0066953498652693,0.0040092486774329,2.8992702352806,1.60829807810176,0.620993290937513,0.396749518761318,6.66666666666666,12.5,23,30.1336345964554,0.0434782608695652,0.0040368557370891,0.0374359532580526,0.998785346323905,22.8118958590814,0.0600210831466596,1,0,0,0
"37","mix_n100_s1_50k",100,"1","50k",98.1,90.4989404532632,0.0102011053058556,0.0031668412637346,0.173859852303015,0.98933022463352,89.3526814243348,0.0196165037923712,0.603152519450396,0.683673469387755,32.6530612244898,35.7142857142857,14.2857142857143,14.2857142857143,3.06122448979591,0,0,0,0,0,1542.5,0.19070747965931,0.0254196976595397,0.0019054378838939,0.0021802957960729,0.0028714453165304,0.0007010598364474,0.0001763321620837,0.0016000433880082,0.0020077685272301,0.001985188224852,0.0027773835123991,0.0025746853396234,0.000618472471678,0.0016761144422664,3.0025040847038,0.593354645231242,0,1754.23469387755,497.780928805081,0.592165794202626,0.0216384815267761,1663.76119402985,1949.77419354839,486.365628988378,464.90822609292,73.134328358209,2.98507462686567,23.8805970149254,793.103682761686,598.718740113138,668.524888008017,1704.71087500487,2084.36832844716,14.9253731343284,24.6268656716418,2.23880597014926,48.5074626865672,1.49253731343282,8.2089552238806,0.246556081371145,0.0181233644821725,0.0617948908620075,0.0493189936739457,0.0051830075034479,0,0,0.0099570528204882,0.0099570528204882,0.010070190806557,0.010070190806557,0.0109807033026649,0.0109807033026649,0.0051830075034479,0.008742342878705,0.008742342878705,0.0018315018315018,0.0106836462709796,1.81080689555266e-05,0.0035823059094622,0.0070412137835752,0.0058279770219415,0.0040242900539757,0.0073465800990145,0.0039513381859563,0.0099673402882316,0.006509728246886,0.0039381084797803,3.46615432407964,2.0004213092786,0.693404183829848,0.377118545679417,0,0,98,119.316609054618,0.010204081632653,0.0007091760882195,0.036819340001586,0.999460435493955,97.5337050631565,0.0112561243453286,0.70932589964521,2,1,3
"38","mix_n100_s2_50k",100,"2","50k",100.8,92.2212726799287,0.009931526852655,0.00340529616172,0.192705262570109,0.986702303752724,90.0366626873548,0.0195152367414948,0.608503430156507,0.57,35,22,26,12,4,1,0,0,0,0,1717,0.155812395319397,0.0333091051642818,0.0018532501119882,0.0022797990249394,0.0031449850828562,0.0006835276919837,0.0001034366486679,0.0017345352041912,0.0020195373303778,0.0019627493685773,0.0026742553440109,0.0029113030186485,0.0003811802028652,0.0017450977075736,2.57374326403076,0.547530163908556,2,1829.37,511.908715592927,0.597522519456059,0.0254543911860862,1687.64912280702,2017.23255813953,536.129419150057,408.026095677618,70.4116945751764,5.6329355660141,23.9553698588096,729.083513639696,587.71923985839,643.980970024661,1651.5392737081,2071.24846416676,13.3782219692835,30.9811456130776,0.00694852249097135,39.4305489620987,3.52058472875881,12.6825502042904,0.202922407870734,0.0257736649593999,0.0735093296500265,0.0531268985637219,0.0099021711273001,0,0,0.009658006349294,0.009658006349294,0.0105589379897206,0.0105589379897206,0.0120849174609111,0.0120849174609111,0.0099021711273001,0.0096759752536561,0.0096759752536561,0,0.0100648229581717,0,0.0018384616505895,0.0070385007204475,0.0053379437324284,0.0040680105577829,0.0073520178693176,0.0038637501127356,0.0094124525127916,0.0066560357388032,0.0038996982875788,3.23789912166682,1.69335061553643,0.687360051352869,0.362174266598654,1.75438596491228,2.32558139534883,100,125.0248822609,0.01,0.0013101036756668,0.0579140140904849,0.997858647174823,98.32918273479,0.0141541465070876,0.669849758085052,7,1,7
"39","mix_n250_s1_50k",250,"1","50k",229.5,192.453084486923,0.0043587203081112,0.0019089267936165,0.239100051527551,0.982863323646214,192.412471610539,0.0120178691316197,0.0251930746555334,0.669387755102041,35.1020408163265,31.8367346938775,17.1428571428571,11.0204081632653,4.89795918367346,0,0,0,0,0,1664.5,0.176992123056827,0.0276327939723721,0.0018693412341308,0.0022491190677233,0.0028140286599735,0.0005238295298665,0.0001379467593912,0.0016624852825655,0.0020277522815133,0.0019470864243068,0.0027464211452094,0.0023009638587592,0.000606045206019,0.0016439718699098,2.76297915405713,0.576039068733462,0,1741.4612244898,497.28586974854,0.593341902685398,0.0240600470747636,1655.01219512195,1916.49382716049,505.773351194098,429.288159673628,74.0181268882175,4.83383685800604,21.1480362537764,824.561485247655,678.453722752801,687.385123218041,1724.71537615726,2282.24040929383,14.1993957703927,25.9818731117825,3.02114803625377,48.036253776435,1.51057401812688,7.25075528700906,0.224566839364175,0.0198783640028587,0.0548240704747351,0.0468994216106188,0.0044172277199387,0,0,0.0097470106949308,0.0097470106949308,0.0104134735639222,0.0104134735639222,0.0109237495283809,0.0109237495283809,0.0044172277199387,0.0091322492906273,0.0091322492906273,0.0015197568389057,0.0087479081301009,2.89713994344783e-05,0.0032437137638315,0.0070716546895974,0.0057994633225109,0.004080694475123,0.0072855676393045,0.0038383396123074,0.009795751864496,0.0063209764597749,0.0038184207337987,3.23879512466823,1.79959867035071,0.66521532306359,0.395484677250241,0,0,245,292.611261617096,0.0040816326530612,0.0005482407854612,0.0628365950654286,0.99848530969002,240.675553075264,0.0083621927527662,0,7,1,7
"40","mix_n250_s2_50k",250,"2","50k",225,192.005561269108,0.0044472514026751,0.0020553256916042,0.248153319321151,0.981391966548806,185.318923926739,0.0128626402208853,0.0383773948148839,0.644351464435146,35.5648535564853,28.8702928870293,21.7573221757322,9.62343096234309,3.34728033472803,0.418410041841,0.418410041841,0,0,0,1637,0.171354347463098,0.0277627303206689,0.0018741447806725,0.0022399604396873,0.0029994764812563,0.0004903109955013,0.000128433630068,0.0016619432977845,0.0020251615432273,0.0019520260263475,0.0026971427915324,0.0023724376721625,0.0006169269753075,0.0016846815830249,2.9720019192124,0.683652123766139,0.836820083682,1765.25941422594,465.739803434732,0.593180249397674,0.0256390249609847,1659.32467532468,1955.17857142857,447.554768949355,437.894887385043,73.9106852287109,4.65823646399438,21.4310783072947,760.356696264416,602.10757373263,635.799174457908,1707.74831053005,1899.60181043208,12.7325130015846,27.6388696863667,0.62109819519925,46.2718155423442,2.79494187839662,9.94076169610857,0.216409071925622,0.0180236241192552,0.064824825611399,0.0498225410618754,0.0066023636359764,0,0,0.009782604898254,0.009782604898254,0.010355300108333,0.010355300108333,0.0115584306783134,0.0115584306783134,0.0066023636359764,0.0091687529928636,0.0091687529928636,0.0013355124096143,0.0090935608841825,0.0008864763778332,0.0026656052476457,0.0070688347170984,0.0054470858944304,0.004102178015987,0.0072912196871889,0.0037953002649446,0.0094745680117656,0.0064669811018334,0.0038303446929315,3.59573241307796,1.82849601379222,0.834061566923351,0.407901477977917,0.64935064935064,1.19047619047619,239,286.643757748989,0.00418410041841,0.0007693799278754,0.076584034750662,0.997360015839227,231.214758073038,0.0086532343584305,0,8,1,8
